idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
65,0.489164431673445,0.035542435684709654,0.35861112228035863,0.030487537413866794,0.002558927374703302,0.08363554557291668,30.15121969789287,29.984569788021087,4.498248163349858,10.94532380079426,True,118.90528774105061,7.17015855591799,4.833654710831216,0.0020153013820275564,0.02206154113293575,0.0013465423897150637,8,,2
66,0.13064948788034872,0.08168439131394709,0.37848522981666344,0.16927339922340381,0.23411415075773198,0.005793341007904907,30.35721598857488,22.75809182250237,4.10961935296471,21.973096333237,True,252.1590087844588,7.126149946819065,6.079075117003719,0.0018245475203985061,0.07755829098993576,-0.0014872966152748963,3,,2
67,0.14225123835750478,0.20489275593773196,0.46678237782090104,0.16153591673160464,0.012223717849723727,0.012313993302533778,39.66191711273161,27.518529655058558,1.575590010205003,18.670945998065932,True,241.58487440270423,7.378699375646045,2.842443467376837,0.00557606986349817,0.11536185973908633,-0.0026147072728975834,-1,,1
68,0.3407136113379135,0.04272080991262291,0.06049191503015395,0.36192191613035507,0.1128625142522209,0.08128923333673373,28.167235452498417,20.741400749971383,1.5272888711460841,13.828471337271235,True,0.593294916178759,4.555595469234075,38.25145863625606,5.938426555808271e-06,0.838897348883086,-0.009987431161161036,3,,2
69,0.22225954380825624,0.19599441944176027,0.09203556658737658,0.3089676169722913,0.011020851095942362,0.1697220020943735,36.131904083354286,18.045812615713277,3.025319726482532,19.54263436243667,True,226.000815585217,6.950138661223073,10.902958314722186,0.0026481605408200668,0.12223690508479054,-0.0032107328001206113,3,,2
70,0.6587060540131596,0.08879945522296889,0.018717609156905145,0.15164936474642143,0.004719561808784015,0.07740795505176058,36.33114922771464,29.52791523052256,1.7991026066402305,8.191223014288568,True,97.8612100524576,7.2639748146586545,5.021778076831626,0.003976375558883461,0.07746455688866638,-0.0011625190859807244,18,,2
71,0.4755511145328827,0.2220791103013224,0.27663784631829413,0.018082750269561812,0.0002211868300251224,0.007427991747913907,37.64949431418715,32.88517824039504,3.955936015662167,10.483240566502369,True,124.23168912612219,7.405692552524262,1.2289902351737654,0.004628546843073917,0.017100089386749603,0.0006904514654422363,-1,,0
72,0.624384404165417,0.17898945203060576,0.04315722972334181,0.015390369891615692,0.07140843693650965,0.06667010725251026,29.572693018687758,18.093845091258615,4.71025020402603,15.426260443604958,True,124.62121885054125,7.104019103061503,5.423071803232322,0.0015340577684414235,0.004682466811283082,0.0017324180273117756,6,,2
73,0.46999184567398816,0.03629207832495241,0.15075026797267999,0.08478636050674153,0.02430790030544614,0.23387154721619163,32.77093832589929,22.523717294523493,2.9543361814061333,13.73473740270092,True,140.1238979170775,6.966146411001448,9.54992452093943,0.0020637350610178736,0.08801514637702654,-0.0006414862214751221,4,,2
74,0.5733618182377949,0.1861577375420909,0.09541733518596879,0.009781654352078605,0.09040662280386554,0.0448748318782013,35.95437055316299,38.89058142617425,2.14578490752822,7.69046546684847,True,93.94097774856434,7.338980182843523,2.940511514239301,0.004164460723187349,0.05220755291501493,-0.0003056444718649604,-1,,1
75,0.15532496164033902,0.16804319854176514,0.17949897497104447,0.14360915530901022,0.063575581516146,0.28994812802169523,39.097701151744324,15.621487284656407,3.2207921693072987,30.02830567290345,True,0.12843511502489333,4.389667477874716,68.70470533291689,1.3427899721600578e-05,1.101917531346734,-0.004437263662989159,2,,2
76,0.08151276837741388,0.024177158505344926,0.6374726525518855,0.09549923266073326,0.13173870209829486,0.02959948580632767,35.60770134017302,17.647435093768834,1.5613583882556505,36.74546905111398,True,374.3626536839156,7.234474449950624,4.204464614975446,0.003154307843946123,0.08505237334337509,-0.0022273782676315826,2,,2
