idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
318,0.5179715303838426,0.014495787700245089,0.03519296447882584,0.01784673749774006,0.0016069828125236615,0.4128859971268228,39.6342943278941,32.262058988518454,3.123468282609136,True,95.96170059243569,7.177748877559386,0.7034319770806975,0.06200158931354463,-0.023160420453082663,-0.00194534098659521,-1,,0
319,0.26811772818422946,0.05331568271814825,0.22827819448969178,0.28195214058269186,0.045819667242086394,0.12251658678315226,37.160700377680605,15.598867315291658,2.2917230500822843,True,59.54870651044515,7.150054834899951,0.7095654014205397,0.0550794134329213,-0.024666732155539977,0.016822887582141705,-1,,0
320,0.15555605989178695,0.07869412861255275,0.052962992634838356,0.00877185831623998,0.23722153374584118,0.46679342679874086,29.31230039059803,38.63602604348632,6.472768455775161,True,0.29167012534308845,5.876315857361885,4.039189669995157,0.05458596992428492,-0.0179793115590171,-0.02070064644840682,-1,,2
321,0.47030191186994497,0.1782743625269602,0.2933448533432283,0.018365292389463217,0.03138259900026735,0.008330980870135746,35.510322877481386,17.86067611205102,4.852467029316417,True,25.728081041337752,6.67602489547398,2.239457534101913,0.038078359139875916,0.047098001110136345,-0.010293087411126875,-1,,1
322,0.2706511547462884,0.07400738734674824,0.38853159258661024,0.025711152106301604,0.14156098344095233,0.09953772977309902,38.14319662748627,35.25521578279792,6.022202727225036,True,1.8850795922859136,6.216671722973034,3.4991897576362576,0.03822124948563543,0.030647169507744473,-0.0074605411998472865,-1,,2
323,0.039507310569589275,0.3029834980386163,0.23156028892338407,0.17330032285866687,0.1574817129068706,0.09516686670287297,25.35439245095914,40.44594580157887,5.561791723395261,True,3.260873232636233,6.4446978281599145,3.3264476809116115,0.039620917260660554,0.015024137146934532,-0.008739283165540835,-1,,2
324,0.63880233455788,0.05483374065353576,0.22915807917457506,0.06753396953378363,0.0019119177087910106,0.0077599583714346365,28.64149052733957,40.87852074427494,3.1340792722667583,True,45.15155643422503,7.316373715365343,0.7140667729078962,0.04320811696015471,0.015598072876485488,-0.015412101625736582,-1,,0
325,0.022956586007035835,0.0717855644927904,0.3240773881427853,0.19936631680825856,0.014751369435256676,0.36706277511387314,44.73819263891383,43.78072381770957,3.6814605770101636,True,201.0432628937194,7.204357767894025,1.3449002001453325,0.061302877857969104,-0.021501181478769605,-0.003470867446628916,-1,,0
326,0.361484004818556,0.007484630689398726,0.20743796802214742,0.12736197136503222,0.04954105588995885,0.2466903692149068,31.104010506189468,29.520997977820276,5.300918190219518,True,8.293054264328825,6.398092451425667,2.9262158729144137,0.0612802809532502,0.07756357767796385,0.0005543255158142087,-1,,2
327,0.29273138352999006,0.028725140728789872,0.004226026000193107,0.3692387210700289,0.19476560747411734,0.11031312119688053,35.19369343343389,30.702585310057216,3.3678432516277574,True,91.17920317770022,7.2883296444945085,1.4093185711506189,0.04651604191819941,0.05246432656790113,-0.012294003049177526,-1,,0
328,0.523720385381534,0.05994391032343023,0.14001960255308946,0.1640877350776357,3.6185366562144686e-05,0.11219218129774858,29.23639324560647,20.969336279758643,1.3212476464168925,True,21.082094821778856,7.08789064745678,0.42540592610952654,0.04601132923695971,-0.04445934592447669,0.015101074436948452,-1,,0
329,0.3258622880985717,0.25855063309125137,0.08663582463636216,0.16367506547246552,0.0004887412663127146,0.16478744743503634,39.18031326685216,12.251332178509116,4.792638719175592,True,32.56947300304966,6.740437152849521,2.403577280881414,0.06364437691868675,0.04441652640859934,0.007186911798357119,-1,,1
330,0.20635168331374903,0.2862573296331176,0.16366700057639846,0.10213073911577646,0.052519688887908526,0.18907355847304988,29.41773912125688,25.119249136880345,1.8612843796149396,True,33.058022472450475,7.269907533744713,0.39039946870955344,0.038295781305034624,0.005570292216082967,0.0018954167883885446,-1,,0
331,0.46352445585418134,0.011366377919537153,0.05650027358119184,0.16064297152568213,0.004146375839525275,0.30381954527988225,38.937873563871044,33.81739323935588,2.9557975146265143,True,111.33284253460808,7.2174892979454635,0.7150776412531124,0.06087368560707616,-0.03045131127180778,0.004666669289229176,-1,,0
332,0.38004100717882755,0.0737835992879628,0.07670575633308391,0.21456727077937915,0.009761379184046834,0.24514098723669972,34.71476609768802,17.77824814932501,4.688949878108953,True,42.466436130522226,6.696268589427953,2.5280304906312248,0.047507144349345734,0.02273074138184085,-0.002920267689294175,-1,,1
333,0.1813648077432235,0.19305964110853452,0.2111123206993289,0.007858162651176058,0.003449109625780442,0.40315595817195654,31.97670590386691,49.04381311084074,2.237100432214545,True,48.000152040078255,7.136966113127649,0.48596545326962604,0.03953834188884919,0.060196235646271724,-0.00022898412323147597,-1,,0
334,0.2303159009208278,0.056983972353125294,0.29468645778375807,0.054779351920013035,0.23173243063024163,0.13150188639203433,32.60404402512046,22.21042358950318,3.1209018960592783,True,64.61425562816217,7.1617085775958085,0.7164182278504015,0.0397846189514647,0.011620953744161697,-0.024237570888705137,-1,,0
335,0.29765829552100626,0.11114381442540547,0.15104246839327348,0.025310050434839575,0.01113353217030995,0.4037118390551654,43.911160580589495,14.795595200215391,4.3931215463036875,True,96.35561668365465,6.759803496616466,1.8096032725414841,0.06296075431348318,0.01543203637783431,0.006925483629894161,-1,,1
336,0.4121285918319764,0.06435693100322992,0.2736560560804182,0.14041469397004946,0.004853294438547049,0.10459043267577903,37.5029963281774,41.29417167011484,6.026559295655975,True,1.854951647114078,6.184698586910357,3.8259856276658013,0.04112770207270192,0.010907187118280693,-0.01271629605829406,-1,,2
337,0.3474735071645937,0.00752216255679027,0.26444800328287404,0.25771865246805475,0.0025799732667203985,0.12025770126096684,43.90708332585736,18.12534919846453,2.0579520873375703,True,93.24415028631759,7.1636223970135315,0.5681509833289757,0.06155120773029221,0.01476238558808671,0.0041538947709892395,-1,,0
338,0.3631206211140362,0.022994050146059056,0.12796181799669046,0.2935653637305986,0.0023053317000479205,0.19005281531256776,29.504912637818332,25.781980470041027,5.629850106533515,True,3.351137903824306,6.272362130226873,3.7530630005187624,0.04274252469109949,-0.005568871260524862,-0.011002468939391118,-1,,2
339,0.2737308894394459,0.37810070846415517,0.16181820421611634,0.12041858730880452,0.04809343079648674,0.017838179774991424,32.31087125389783,23.74182058091147,6.970124076804046,True,0.08206519465658536,5.871457514733219,4.887702935698445,0.037426245368695654,0.04211737337459493,-0.03355315517309819,-1,,2
340,0.011703686244556573,0.10219307010104035,0.1561716404929506,0.28103326278180446,0.1714302056448202,0.27746813473482784,37.80558240979665,20.880829845798225,5.1667915030986595,True,18.988106477283576,6.658660433133347,3.1681600306130284,0.04690549146013394,0.016979757120945287,-0.016167171403099877,-1,,2
341,0.6263239281965199,0.058763676672277894,0.0006490466075738472,0.050269133855109005,0.0012119828462824544,0.2627822318222368,41.27170864670549,23.305330384915642,1.1888557800734507,True,39.15227550838812,7.160367687278839,0.309692620621314,0.060440865135086765,-0.01764073593808182,-0.015797825170211523,-1,,0
342,0.1779606542533498,0.27892891838532546,0.008991334450354419,0.15597325159042633,0.06462824322352115,0.3135175980970228,25.566023225040006,14.996167953049495,2.8768824724779716,True,31.461350683623344,7.281451381868902,0.703499410016595,0.039865179622126386,-0.05309293831954903,-0.006990110493289264,-1,,0
343,0.5038741952967698,0.06240692449942997,0.025994971437983374,0.23821772724431206,0.13396331311365586,0.03554286840784905,41.08713309713603,32.60947922523791,5.053116932445663,True,32.369423038510554,6.548161310971987,2.8910766710856834,0.0526783674077,0.027839092325066282,0.002489655341687251,-1,,1
344,0.37713947895739847,0.05582604941842437,0.11692759173293822,0.19783512290031463,0.19829766362061918,0.05397409337030528,38.9733626140077,15.890282599603584,3.702441032350194,True,99.73001914682702,7.141156143912995,1.3759156898085074,0.049129074545281586,-0.021394319886519346,0.0033499647845312633,-1,,0
345,0.2649281924791826,0.23547158378689076,0.1982942435421462,0.10206893251787598,0.020772739969836744,0.17846430770406782,25.224810575424897,38.758462717547566,3.176662211752152,True,39.434051923181414,7.180420998756206,0.876061958854504,0.03614733772250125,-0.005518274001548383,0.009651582140748604,-1,,0
346,0.3063891586763673,0.35678607557700565,0.06408089044199114,0.1405230336278555,0.043469931329516306,0.08875091034726404,40.89897271257023,21.07922574514526,2.997345477656764,True,102.60059247400547,7.0770903556477185,0.7322690891124215,0.048519765852500604,0.0676154787951744,0.003181792275981472,-1,,0
347,0.13352483452411112,0.1419945617393622,0.41989211738602267,0.2055849465800447,0.07009981695749808,0.028903722812961163,30.321626167970898,21.61097291816994,5.687863285377376,True,2.660676872128096,6.167387043262251,3.532435437288661,0.039236193817008366,-0.004748784385091215,-0.02476928061487872,-1,,2
348,0.560687775072407,0.1661473286995976,0.10583770814513901,0.08458360449990371,0.00032833163107972956,0.08241525195187285,39.6406630520715,34.74003615379357,1.4481451629784963,True,41.5246196277091,7.222438333609664,0.3952091487757304,0.050258673859390056,0.0006830456293081797,-0.016550472913007618,-1,,0
349,0.2271227973091697,0.21225701493830612,0.22439479649020605,0.19402004216006627,0.02976403665329633,0.1124413124489556,35.84957539308632,44.03396451943755,5.068388386398507,True,19.10992088250884,6.6088162106363475,2.965342536450529,0.051522365920126226,0.021709934657829694,-0.014791493687572353,-1,,1
350,0.24470224890206757,0.034536558426687715,0.3582307644554082,0.1568762546691523,0.17228132639957813,0.033372847147106255,35.57420534886966,11.681444105434839,3.2552771002463734,True,62.44425230934094,7.318172716003527,0.9265437054120855,0.03894987921625436,0.035610118716584344,0.007226569143991889,-1,,0
351,0.4478332116838138,0.04139656806709621,0.21452960798343162,0.19637062492958554,0.06446811763347936,0.03540186970259366,26.88297784534681,20.728204091784363,4.924899248477064,True,15.842123176711874,6.560160075321414,2.808433230294021,0.04753051781934933,0.05310436914217771,-0.004947696857725181,-1,,1
352,0.2094680347799348,0.039623504210253006,0.2511553935808577,0.189577187235818,0.09523760763946405,0.21493827255367223,43.73807406302433,32.687566173564576,3.0286824088359516,True,146.6212202901819,7.188939800064052,1.0423455734292268,0.05682955361121025,0.005747247006744186,-0.009578101624450821,-1,,0
353,0.13205159161875432,0.15846845399848344,0.22996643177731443,0.19274891562641724,0.005939785507666387,0.2808248214713641,38.776462645076215,47.81848642755815,6.639561854266984,True,0.3969131929883489,5.930319024080685,4.746277236608937,0.061480212461138634,0.05972790702040644,-0.026100707011553693,-1,,2
354,0.1944929452450787,0.21807856819910681,0.1762874308441315,0.0386072117629374,0.21453531649785676,0.1579985274508888,26.28323734211269,38.56291059671122,1.5032945904720016,True,20.488414411325053,7.234875558691888,0.27625074668181304,0.057969442745706215,-0.02421856175873976,-0.008026215818626121,-1,,0
355,0.2357762995393687,0.04506456473719896,0.02472075065936383,0.5234036506162466,0.02572335754732763,0.14531137690049423,33.1073619869837,27.511713234550484,6.7464714881371055,True,0.20759722363202815,5.899933438460034,5.858094125614251,0.045727953248225234,0.04720142422572972,-0.02167501367099225,-1,,2
356,0.10841661301799436,0.2969672308779099,0.026087360700578783,0.4966658892508388,0.030683465161190214,0.0411794409914879,30.341041149318027,33.452821884858324,4.9781085845033175,True,22.75970182554715,6.5874384122921885,3.3624587036810656,0.037247875389898676,-0.03631364421315865,-0.0034265584248341216,-1,,2
357,0.3291542988357768,0.20759927070586098,0.12266271805461612,0.21429447951742261,0.07754466149028953,0.04874457139603399,41.56866359677764,13.640996729504376,4.964560583667781,True,31.488899874609178,6.654967748783296,2.7720015163458895,0.04901816410057328,-0.026952156234702623,-0.014783306734972641,-1,,1
358,0.4537129305364431,0.09760838511124872,0.12505388839192144,0.22466299743615278,0.09501415729635285,0.003947641227881048,38.00585435780905,15.925237734720753,1.7800829756410235,True,40.04356187822866,7.179637386239848,0.6085629518974114,0.04280219675945928,0.045532555057862176,0.016412077006496512,-1,,0
359,0.3636150060643426,0.0373893493233578,0.13400716574800253,0.10409515449219209,0.0005533204190004799,0.36034000395310456,40.07265783476957,14.159362278927738,4.742725509139692,True,41.880232341994876,6.600093076858024,2.262812872115301,0.0677936798471837,0.012781106737928155,-0.011666588676491972,-1,,1
360,0.29327392832677474,0.05285193628477937,0.008279760947304114,0.10767321540288839,0.28037251510569994,0.25754864393255344,30.421277054589783,42.62682927916473,1.6992214777229244,True,36.25971284540401,7.213305209902792,0.34409166098314076,0.04387955205903126,-0.010208819652719957,-0.029700936071842335,-1,,0
361,0.21697586345298955,0.1864862210362638,0.10696442402491968,0.20113753953453375,0.06849887154802144,0.21993708040327184,38.21839026473236,17.811908567655003,1.9694649691258703,True,60.83957524917361,7.04781455112402,0.45374254615880383,0.05199823035906826,0.007097594722780216,-0.004867726271424162,-1,,0
362,0.02538202709221373,0.46767178133480214,0.3197557437316774,0.10380350279931953,0.05904630919409771,0.024340635847889376,39.95815202043656,12.08935949394554,6.596407764962371,True,0.3195602918798218,6.032993401236716,4.644018930744918,0.03948077870314721,0.03327741616509348,-0.020847759655521325,-1,,2
363,0.15923263649587174,0.03549380275073489,0.053147470474084,0.18023643066568404,0.5459985483222171,0.025891111291408288,43.42016585833482,47.03782574169547,4.468704575058421,True,111.85077000362553,6.705618717390519,2.3766881573030076,0.052141173765840085,-0.012902422375158745,0.012826141757590778,-1,,1
364,0.07832402079062883,0.2641805072763209,0.3347741022478094,0.1736793409142132,0.07811619285230256,0.07092583591872507,32.034383026634345,41.261450945615614,2.246052897652521,True,48.07337057478467,7.19670027213895,0.4548183512877081,0.033635288638039135,-0.02057303128488892,-0.01804760983575149,-1,,0
365,0.14231193466409736,0.07854673497304235,0.08782279963085735,0.054446523443202534,0.06156071186747706,0.5753112954213234,33.28146945329304,14.883118094112202,1.0895131869989043,True,22.022954847511162,7.237545046321707,0.6964901810288178,0.04686194749238279,0.00965161547516674,0.005287199184399542,-1,,0
366,0.11133450235759594,0.191832643996288,0.08505413223570915,0.022452640780205778,0.1106025708397602,0.47872350979044087,27.960328790243057,13.217850924186699,4.858437903018473,True,15.01819901225517,6.591088792622221,2.2174452059388616,0.042980969727556224,-0.007390737951972995,-0.013641486550420176,-1,,1
367,0.20631939452014844,0.2690287139813727,0.05330905431526033,0.021961890745835433,0.2498991054457704,0.1994818409916126,44.46544132213293,35.402110143731534,3.2485665118277582,True,147.40939509013216,7.111373933058985,0.7302705718635485,0.05452985037179459,0.026942777420162163,-0.006159359858473921,-1,,0
368,0.4233768486881439,0.0016542358073847634,0.00852247120923821,0.12874073841641942,0.07867381941455548,0.3590318864642582,37.30093228291942,11.933017857177944,2.0894502324394746,True,49.428002185244786,7.293058389710852,0.4324877259303398,0.05182108354496245,-0.007185104397821251,-0.012515712144204586,-1,,0
369,0.5094878499624887,0.05957759162942934,0.14488388868139168,0.21720821083040986,0.0253434858198852,0.04349897307639545,32.378089748199784,48.29801450819573,2.970400306032546,True,66.38168386745478,7.247076036852346,0.8643385962732157,0.037341594956435326,0.018248279696101245,-0.006403709143707784,-1,,0
370,0.5000357981540886,0.015424310420175728,0.2961065005665886,0.020093610620711303,0.04403966386564339,0.1243001163727923,32.64681222740667,18.804151352122283,5.145948865577848,True,13.106550411908419,6.644270471089717,2.5602458165685076,0.04339715447015939,0.026981347134951705,-0.0090848282278612,-1,,1
371,0.26963074707548096,0.031229053106164535,0.12922515528219364,0.01945956685724858,0.18976548747112398,0.36068999020778836,41.412696339286555,28.795658560725137,2.482945829185165,True,90.01069140952282,7.113311463272796,0.47193526085168735,0.06000229905820776,-0.023436727593530552,0.0036081510594812988,-1,,0
372,0.35949939822855065,0.21277665453787617,0.128531192346295,0.11990206347456091,0.04647951415285177,0.13281117725986546,30.782732305881076,47.85203917384987,5.02817874566861,True,14.299264194163491,6.586007073584606,2.58630458008221,0.037913516425879486,0.05068277750343474,-0.0010286601005848953,-1,,1
373,0.19347003367364757,0.33560703247801077,0.020092325752629446,0.07614343184023396,0.25944326530011824,0.11524391095536009,29.17056855920407,10.221135997699843,5.873862683462625,True,1.1545268552831978,6.369065059563679,3.54122467919613,0.032801349558768386,0.0034005507546489323,-0.005006164870720703,-1,,2
374,0.6233142720953918,0.026420770927967116,0.02932896824610866,0.10343942224964084,0.06565046302340448,0.15184610345748706,38.63582928546489,36.825895253198155,4.564294274034334,True,59.15128901444958,6.656398519834482,2.330392936865392,0.04911553334367068,0.025289133928141628,-0.015845856901033805,-1,,1
375,0.13993977805573676,0.19650278121853912,0.01550838399102212,0.20912324907484595,8.348563791421032e-05,0.4388423220219417,38.30941977611722,32.19515050406847,2.9220581884147885,True,102.03953382784326,7.215054606305318,0.7483031534426605,0.052617703173693145,-0.030989073231951873,-0.00045593911322147206,-1,,0
376,0.7499985224364244,0.10711310278103263,0.06275617192822958,0.04289979322166467,0.00018256641561279461,0.03704984321703612,38.630022728170644,14.670111832515653,1.5542727318929153,True,35.252043115350126,7.1686803120650895,0.49626161666281826,0.04549579496670852,-0.002705820187538886,-0.01859496615231889,-1,,0
377,0.41624169943919936,0.09258511883880555,0.14501795907870763,0.2561964724428775,0.008278851084854157,0.08167989911555563,39.94918144654374,37.22429359077778,5.48355147723937,True,10.03017689942224,6.419432724173491,3.8576554382891928,0.04789260028284521,0.014319271252284176,-0.013259762279069222,-1,,2
378,0.1696028101743066,0.4117376047260981,0.06861672625777854,0.29124786746284786,0.04779791942528119,0.010997071953687619,28.902270488197082,47.0526547865511,5.5788388889978435,True,3.799217280451741,6.375304732080507,3.5954476452673703,0.03381626365338051,0.0400206538700608,-0.007643093642527082,-1,,2
379,0.027221716651516095,0.19267177857523882,0.0238433245021632,0.19545950597564438,0.0014036633105359397,0.5594000109849017,25.628011800105178,49.35593406686573,4.2386342970451265,True,39.18981952267843,6.9366467933067835,2.0007181532914413,0.047663991118371996,-0.025853021038505345,-0.019630787682276746,-1,,1
380,0.4720049080533143,0.3021318483488894,0.0691901805610584,0.0572715708223126,0.0055031558800686005,0.0938983363343566,39.775154609596946,34.46590627572405,5.91897525349804,True,2.795807431262974,6.4428245638253685,3.470379266729406,0.04853546788182501,-0.00728366567137434,-0.01772284232880545,-1,,2
381,0.10778434272084593,0.2759126068805503,0.12106867756220537,0.4160575127618738,0.0030429063230373267,0.07613395375148727,40.048220105675966,14.565981371434154,1.2138949879335792,True,42.82654905329662,7.196131179464654,0.5899139475771651,0.04739854978019672,-0.02445907132147233,0.010924067824235606,-1,,0
382,0.49198558703355305,0.023601769116634867,0.08175155489207296,0.19596411498099509,0.17020911151825627,0.0364878624584878,31.71932067524952,41.40310603900019,6.743512630475244,True,0.1719620953946789,5.796035097798456,4.93726223620104,0.03894050003562501,0.008685444634430516,-0.03463546614064041,-1,,2
383,0.06030699015688398,0.04255440432581924,0.026878975579619418,0.7259747649694819,0.09591342079989883,0.04837144416829653,44.361830228455915,41.712002167242794,2.1171516333761824,True,156.9610189002366,7.128098827978664,0.8783251764272479,0.06950466317305488,0.0010697434199055304,0.014083503424289079,-1,,0
384,0.32380788811344213,0.16976486093342658,0.36090633556678803,0.13220476557300354,0.0009205294167831489,0.012395620396556511,30.099475833231807,11.30340714949741,4.950897861509775,True,13.428933709970961,6.686075739445145,2.4958580505162926,0.04061778518438881,0.08209638249364143,-0.018803817446274667,-1,,1
385,0.34384748368566836,0.05896794255743208,0.09603313767348842,0.12190249247299223,0.3740897751449175,0.005159168465501461,38.11577740926693,32.40334276684933,2.452052188173071,True,77.14287857607204,7.2721208744917005,0.42183301041921617,0.041727799296010754,0.023160971063285872,-0.010550371705917293,-1,,0
386,0.521755647613312,0.057312903178127476,0.17850647035365402,0.14061921181574757,0.07770510274732606,0.02410066429183286,38.63497376867309,47.91670455112936,5.533676768000114,True,7.337748924224107,6.236925392918119,3.2549845280711907,0.048237834676454656,-0.04926195384118728,-0.016503801462531095,-1,,2
387,0.1536086731113603,0.3850924900688848,0.22002042864020344,0.19091083928761715,0.037974664366581645,0.012392904525352764,26.278144279871647,12.141277399951274,4.853463234203099,True,13.477559114484622,6.532628227204554,2.5215242286096067,0.03407714467881638,-0.020850701603519314,-0.006087588073520391,-1,,1
388,0.35001544763836745,0.1263658599104165,0.018018393984107716,0.11937090271212668,0.2578395922611944,0.12838980349378723,32.20658201632805,31.423962073337954,6.61176912704628,True,0.26053560658709357,6.086072700855756,4.571004235059833,0.03733309574676879,0.004006752957430089,-0.007787423023499408,-1,,2
389,0.06536563173650774,0.21655075553970954,0.07147368707440781,0.5059223125295457,0.013058242689100929,0.12762937043072847,40.49511464340678,22.151886239089514,4.075284758553849,True,138.42430473714424,6.932644806747901,2.5947020408969337,0.05257528847111002,0.03140542274368105,-0.004956721243062425,-1,,1
390,0.4470654992733288,0.11430677421182253,0.17292974723222146,0.11129337392357684,0.01946868356696332,0.13493592179208697,42.6727744025296,40.96384486484527,2.2063903680000614,True,78.3858287846277,7.183924447454132,0.6449982365653051,0.053054608410403624,-0.006727357135730582,-0.015561258435357809,-1,,0
391,0.7887866520437617,0.016437801395747097,0.015521285225659298,0.17354245410211133,0.003705637441584299,0.0020061697911361864,28.677895965401603,45.966552751939915,5.504482541492972,True,4.423766725120764,6.445452716650519,3.2615284139469662,0.04321619217787643,-0.015679306936227388,-0.00951236679637317,-1,,2
392,0.12938636071512696,0.2894253603096961,0.017111657098854368,0.31340400388900713,0.20867379813236278,0.04199881985495264,44.604394905783785,47.94374763849688,5.488330931872974,True,14.200016718264374,6.491076313279349,3.6311019280423413,0.06094211704316196,0.002667039311990853,-0.019391600816551863,-1,,2
393,0.25641543723537996,0.0849873155022219,0.1280892784174089,0.2073733596910457,0.08307234688511007,0.24006226226883332,29.708879640486977,11.937780314063428,4.662115922511614,True,28.249649401474308,6.600585884974741,2.5334134537281394,0.04181535333892937,0.017513110376153912,-0.01987130954321179,-1,,1
394,0.48546619208034547,0.03179158044533488,0.36982139592186125,0.07894719572798899,0.005665835151406197,0.028307800673063238,36.019996156341996,12.860493949787589,5.8483543960409445,True,2.001321293670565,6.185368523833142,3.421401106189269,0.038042902797819675,0.03856371449434346,0.0011922430118123818,-1,,2
395,0.5007325453279016,0.0010441652058678099,0.04123890086791862,0.17319103442928246,0.017131020735725828,0.26666233343330376,42.53442012578499,28.630163081856722,6.935971225461965,True,0.1740275300333003,5.8701436711033,5.241153460704925,0.0629077531858613,0.0444564464725696,-0.014935511404812675,-1,,2
396,0.2902201007216582,0.07998707011879128,0.17069520127441462,0.22685555829291648,0.07532943331399079,0.15691263627822866,27.838478765258497,30.150848111414025,2.0343215782890782,True,32.30727619731092,7.089672699317526,0.5649018574543478,0.038025799471555016,0.03908824473388452,-0.014843793937045385,-1,,0
397,0.3069426279504724,0.17245740205886512,0.005883113376684962,0.1154709032805039,0.09040440176994793,0.3088415515635257,33.691246359392814,46.51889278713142,2.054707885987632,True,46.10709521143779,7.273073289091104,0.38797911035912036,0.04936023546260411,-0.07977395593477021,-0.010869487732891129,-1,,0
398,0.2890702489044932,0.09490807600852041,0.3740258607221684,0.0760143582911484,0.12317314137316077,0.04280831470050878,39.92288067519169,10.569139761215709,6.799134982298783,True,0.1664457855827157,5.97289086320447,4.681770517012023,0.04203324962521491,0.05291339554698873,-0.01635264480294559,-1,,2
399,0.4041766187865458,0.23635163969018244,0.01016767049158453,0.2014563289516125,5.71472277307904e-05,0.1477905948523439,40.98337846959876,41.76253994579946,5.202838027435675,True,19.007484572470272,6.346292456883863,3.1485121623644807,0.057221308688663236,0.051993283926642854,-0.008315596285905672,-1,,2
400,0.36991198514034235,0.15085450194980787,0.3058066724371179,0.007133820776397023,0.001116418171073404,0.16517660152526142,32.66864435462854,23.785468954742853,5.183099532389624,True,10.173491352647384,6.545081607869279,2.792312046401865,0.03459581699506581,0.037677740107336585,-0.015411227177842603,-1,,1
401,0.07438725116780866,0.5980915158072381,0.2198236858260845,0.06733373783227953,0.007396617090895376,0.032967192275694085,27.136150137750263,15.049711207086576,4.788469005329656,True,16.979449053993527,6.55142620003497,2.2199021091657674,0.03393316756912902,0.013688569586731352,-0.022861319781642648,-1,,1
402,0.2400552797876096,0.06116549833240315,0.26652682109456044,0.372145163653636,0.0029208210710483795,0.05718641606074244,32.4161154994099,40.808950289587145,5.610328621162209,True,4.358929194382568,6.284884895208045,3.822685764019345,0.03888279072295532,0.027621856807950367,-0.014176803138322463,-1,,2
403,0.02120080917760506,0.06242766976578792,0.46818402221736394,0.1897731215894441,0.23056072742933528,0.027853649820463802,37.13950563333635,31.239102240837127,5.695359210377472,True,4.830421260616251,6.311873974838515,3.513024935977026,0.04263513001957066,0.03349775070439423,-0.02110058540290681,-1,,2
404,0.16175324614085776,0.05052238465944886,0.3452927063885224,0.08874986478840109,0.16105838760705948,0.1926234104157105,39.118599806421,30.20282876449886,6.548565133114069,True,0.4681623194672122,6.02593625811594,4.335879833478332,0.06028885784890642,-0.029764885042885228,-0.01614380861828601,-1,,2
405,0.4005984922770694,0.12140124377134145,0.020312434296816295,0.31185079165976687,0.14307688195056234,0.0027601560444436516,38.61599421645733,31.82957381452567,5.456959888000174,True,9.285209343309278,6.410759943810126,3.8005788256613156,0.04443559445566727,0.012437241954490605,0.003380066328994496,-1,,2
406,0.6256395276161578,0.1891858344492251,0.05444676682409613,0.006379657596940366,0.08699040275512823,0.037357810758452396,30.47881072678105,36.151321159767086,1.8402580294130542,True,29.609582704838445,7.117647001838014,0.38150947687654796,0.05604904608668149,0.015611271876425617,0.0037710368144727915,-1,,0
407,0.37296255741890455,0.0683261763280979,0.08246788373878494,0.05682509981386165,0.07079663201868232,0.3486216506816687,31.450284962728546,20.889028846749213,4.239262365395607,True,55.70567977753803,6.877341609880923,1.7185860339488666,0.045422076290511995,-0.023356754270572027,-0.013361042168235335,-1,,1
408,0.5045728508624114,0.02400293237690963,0.3845023231749839,0.04654288504174165,0.00017853035201651673,0.04020047819193664,43.231035162270274,38.03544325324161,4.096049731146684,True,117.93230865245215,6.886220986355141,1.4809308544710713,0.05273725385155154,0.026054056256016762,-0.0005287896916225487,-1,,0
409,0.4595042169480581,0.35918010300450925,0.021464847897212556,0.08632479427110377,0.04634743529097229,0.027178602588143957,37.00645202727822,48.41836887261361,2.2503369593873814,True,55.57437354544867,7.235146086390572,0.3399600820123597,0.040199232284240806,0.004832090783295547,-0.004821138553091704,-1,,0
410,0.25380695457813207,0.03714542805593727,0.09702023836722051,0.5217679267445712,0.03289782724706381,0.057361625007075256,26.212650010537498,45.04224608380791,1.2274019463776327,True,18.33377175160648,7.26861297024702,0.5086962980726168,0.04058546959409496,-0.013206161759959574,-0.0050278995933698304,-1,,0
411,0.07544108034108139,0.30199372013013054,0.03702834620287611,0.006681756182295518,0.2864987938158588,0.2923563033277575,34.111558098019266,13.223418000595473,3.521624044839957,True,62.804622330224994,7.203262138300651,0.9492332059834769,0.03766275797336807,0.002767718384480455,-0.006537380115412173,-1,,0
412,0.15887018821412935,0.039942267307384025,0.0956264074929255,0.25324420165063505,0.1922195664129044,0.26009736892202157,28.752065414631986,45.883295099458,1.2198717999177218,True,20.885245421586532,7.349823067034778,0.3756433385255712,0.06263048931943853,0.011885050488933593,-0.005227318142891334,-1,,0
413,0.5541719395175272,0.15747393283566696,0.12514456515820663,0.12837757297888958,1.5225149718928159e-05,0.03481676435999071,38.918780284609056,40.01771231183534,4.821983695646921,True,39.28636408556018,6.72616930376398,2.384814107322589,0.0439353771632031,-0.005703927515593867,-0.0015269364060608009,-1,,1
414,0.22464616750266408,0.30940958978731564,0.1783607846940951,0.10279066888389987,0.18377949767492308,0.001013291457102076,44.23057081796088,13.746704870311062,5.70030374837757,True,5.575962297269169,6.282283773603869,3.352946206438972,0.048383542295854086,0.0365465890204975,-0.016387489622544632,-1,,2
